id,target,dominant_prediction,correct_models,total_models,correct_ratio,majority_count,confidence,majority_correct,pred_SVC_s42,correct_SVC_s42,pred_SVC_s123,correct_SVC_s123,pred_SVC_s2026,correct_SVC_s2026,pred_CatBoost_s42,correct_CatBoost_s42,pred_CatBoost_s123,correct_CatBoost_s123,pred_CatBoost_s2026,correct_CatBoost_s2026,pred_RF_s42,correct_RF_s42,pred_RF_s123,correct_RF_s123,pred_RF_s2026,correct_RF_s2026,pred_ET_s42,correct_ET_s42,pred_ET_s123,correct_ET_s123,pred_ET_s2026,correct_ET_s2026,pred_HGB_s42,correct_HGB_s42,pred_HGB_s123,correct_HGB_s123,pred_HGB_s2026,correct_HGB_s2026,category
135,1,2,5,15,0.3333333333333333,5,0.3333333333333333,0,2,0,2,0,2,0,0,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,1,UNCERTAIN
136,2,1,2,15,0.13333333333333333,7,0.4666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,CONSISTENTLY_WRONG
137,1,3,1,15,0.06666666666666667,13,0.8666666666666667,0,3,0,3,0,3,0,2,0,3,0,1,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
138,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
139,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
140,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
141,0,0,9,15,0.6,9,0.6,1,1,0,0,1,0,1,0,1,0,1,0,1,2,0,0,1,2,0,2,0,2,0,1,0,0,1,0,1,0,1,BORDERLINE_CORRECT
142,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
143,0,0,9,15,0.6,9,0.6,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,BORDERLINE_CORRECT
144,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
145,2,2,11,15,0.7333333333333333,11,0.7333333333333333,1,1,0,2,1,1,0,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,1,2,1,2,1,2,1,3,0,BORDERLINE_CORRECT
146,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
147,2,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,CONSISTENTLY_WRONG
148,2,3,1,15,0.06666666666666667,14,0.9333333333333333,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
149,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
150,0,1,0,15,0.0,6,0.4,0,2,0,2,0,2,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
151,1,1,14,15,0.9333333333333333,14,0.9333333333333333,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
152,2,3,4,15,0.26666666666666666,6,0.4,0,1,0,0,0,1,0,0,0,0,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,UNCERTAIN
153,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,EASY_CORRECT
154,2,1,1,15,0.06666666666666667,12,0.8,0,1,0,0,0,0,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
155,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
156,3,3,11,15,0.7333333333333333,11,0.7333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,3,1,3,1,2,0,3,1,3,1,2,0,3,1,BORDERLINE_CORRECT
157,2,2,6,15,0.4,6,0.4,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,3,0,UNCERTAIN
158,2,1,6,15,0.4,8,0.5333333333333333,0,2,1,2,1,2,1,1,0,2,1,1,0,2,1,1,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,UNCERTAIN
159,1,0,2,15,0.13333333333333333,13,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,CONSISTENTLY_WRONG
160,2,0,0,15,0.0,12,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
161,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
162,2,1,0,15,0.0,11,0.7333333333333333,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
163,2,2,9,15,0.6,9,0.6,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,BORDERLINE_CORRECT
164,2,0,3,15,0.2,8,0.5333333333333333,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,0,0,0,0,1,0,UNCERTAIN
165,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
166,1,2,5,15,0.3333333333333333,9,0.6,0,1,1,1,1,1,1,2,0,1,1,2,0,3,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,UNCERTAIN
167,1,3,2,15,0.13333333333333333,11,0.7333333333333333,0,1,1,3,0,3,0,1,1,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
168,0,0,12,15,0.8,12,0.8,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
169,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
170,2,0,0,15,0.0,9,0.6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CONSISTENTLY_WRONG
171,1,2,7,15,0.4666666666666667,7,0.4666666666666667,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,0,0,1,1,1,1,UNCERTAIN
172,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,3,1,3,1,3,1,2,0,3,1,3,1,3,1,2,0,2,0,3,1,2,0,3,1,3,1,2,0,3,1,BORDERLINE_CORRECT
173,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
174,1,0,1,15,0.06666666666666667,7,0.4666666666666667,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,2,0,2,0,2,0,2,0,0,0,2,0,0,0,CONSISTENTLY_WRONG
175,2,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
176,0,1,0,15,0.0,8,0.5333333333333333,0,2,0,2,0,1,0,1,0,1,0,3,0,1,0,1,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
177,2,3,0,15,0.0,14,0.9333333333333333,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,3,0,CONSISTENTLY_WRONG
178,3,2,6,15,0.4,8,0.5333333333333333,0,3,1,1,0,3,1,3,1,3,1,2,0,2,0,2,0,3,1,2,0,2,0,2,0,2,0,3,1,2,0,UNCERTAIN
179,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
180,0,1,5,15,0.3333333333333333,10,0.6666666666666666,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,UNCERTAIN
181,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
182,1,0,3,15,0.2,12,0.8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
183,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
184,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
185,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
186,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
187,1,0,3,15,0.2,12,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
188,1,1,14,15,0.9333333333333333,14,0.9333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,EASY_CORRECT
189,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
190,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
191,3,3,11,15,0.7333333333333333,11,0.7333333333333333,1,2,0,3,1,3,1,3,1,2,0,3,1,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,BORDERLINE_CORRECT
192,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,3,0,1,1,2,0,BORDERLINE_CORRECT
193,1,1,15,15,1.0,15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
194,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
195,2,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
196,2,1,0,15,0.0,8,0.5333333333333333,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,CONSISTENTLY_WRONG
197,2,2,13,15,0.8666666666666667,13,0.8666666666666667,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,2,1,2,1,1,0,EASY_CORRECT
198,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
199,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
200,2,3,4,15,0.26666666666666666,5,0.3333333333333333,0,3,0,3,0,3,0,1,0,2,1,2,1,2,1,1,0,1,0,0,0,0,0,1,0,2,1,3,0,3,0,UNCERTAIN
201,2,2,9,15,0.6,9,0.6,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,BORDERLINE_CORRECT
202,1,0,0,15,0.0,7,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,2,0,CONSISTENTLY_WRONG
203,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
204,1,0,2,15,0.13333333333333333,13,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
205,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
206,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
207,2,1,2,15,0.13333333333333333,13,0.8666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1,CONSISTENTLY_WRONG
208,0,2,6,15,0.4,8,0.5333333333333333,0,0,1,0,1,0,1,0,1,2,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,0,1,0,1,UNCERTAIN
209,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,EASY_CORRECT
210,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,BORDERLINE_CORRECT
211,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
212,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,BORDERLINE_CORRECT
213,2,2,7,15,0.4666666666666667,7,0.4666666666666667,1,3,0,2,1,2,1,2,1,1,0,2,1,2,1,1,0,1,0,2,1,1,0,1,0,2,1,1,0,1,0,UNCERTAIN
214,2,2,7,15,0.4666666666666667,7,0.4666666666666667,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,UNCERTAIN
215,1,0,6,15,0.4,9,0.6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,UNCERTAIN
216,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
217,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,EASY_CORRECT
218,0,1,0,15,0.0,13,0.8666666666666667,0,3,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
219,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
220,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
221,3,1,2,15,0.13333333333333333,10,0.6666666666666666,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3,1,1,0,1,0,3,1,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
222,3,2,0,15,0.0,13,0.8666666666666667,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,1,0,CONSISTENTLY_WRONG
223,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
224,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
225,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,EASY_CORRECT
226,1,0,7,15,0.4666666666666667,8,0.5333333333333333,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
227,2,2,13,15,0.8666666666666667,13,0.8666666666666667,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,1,2,1,1,0,2,1,2,1,EASY_CORRECT
228,2,3,2,15,0.13333333333333333,12,0.8,0,2,1,1,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
229,1,2,4,15,0.26666666666666666,8,0.5333333333333333,0,2,0,3,0,2,0,2,0,1,1,2,0,3,0,1,1,2,0,2,0,3,0,2,0,1,1,2,0,1,1,UNCERTAIN
230,0,1,2,15,0.13333333333333333,5,0.3333333333333333,0,0,1,1,0,0,1,1,0,1,0,1,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,1,0,2,0,CONSISTENTLY_WRONG
231,3,3,9,15,0.6,9,0.6,1,3,1,1,0,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,2,0,2,0,2,0,BORDERLINE_CORRECT
232,3,2,0,15,0.0,15,1.0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
233,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
234,2,2,11,15,0.7333333333333333,11,0.7333333333333333,1,3,0,2,1,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,1,2,1,3,0,BORDERLINE_CORRECT
235,1,1,8,15,0.5333333333333333,8,0.5333333333333333,1,1,1,1,1,0,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,BORDERLINE_CORRECT
236,1,0,1,15,0.06666666666666667,14,0.9333333333333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
237,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,1,1,1,1,2,0,2,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,BORDERLINE_CORRECT
238,1,0,6,15,0.4,8,0.5333333333333333,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,UNCERTAIN
239,0,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
240,2,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
241,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
242,1,0,4,15,0.26666666666666666,11,0.7333333333333333,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,UNCERTAIN
243,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
244,3,2,2,15,0.13333333333333333,10,0.6666666666666666,0,3,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,0,0,1,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
245,2,2,14,15,0.9333333333333333,14,0.9333333333333333,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,EASY_CORRECT
246,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,EASY_CORRECT
247,0,2,4,15,0.26666666666666666,7,0.4666666666666667,0,2,0,2,0,0,1,0,1,1,0,0,1,2,0,2,0,0,1,2,0,2,0,2,0,1,0,1,0,1,0,UNCERTAIN
248,0,1,4,15,0.26666666666666666,11,0.7333333333333333,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,UNCERTAIN
249,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
250,2,3,6,15,0.4,9,0.6,0,3,0,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,UNCERTAIN
251,2,2,9,15,0.6,9,0.6,1,1,0,2,1,1,0,2,1,1,0,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,2,1,2,1,BORDERLINE_CORRECT
252,3,3,11,15,0.7333333333333333,11,0.7333333333333333,1,2,0,2,0,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,BORDERLINE_CORRECT
253,2,2,12,15,0.8,12,0.8,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,EASY_CORRECT
254,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
255,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,EASY_CORRECT
256,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
257,2,3,6,15,0.4,8,0.5333333333333333,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,2,1,3,0,1,0,2,1,2,1,UNCERTAIN
258,0,1,4,15,0.26666666666666666,8,0.5333333333333333,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,UNCERTAIN
259,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
260,3,2,0,15,0.0,9,0.6,0,2,0,0,0,2,0,2,0,2,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
261,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
262,2,1,2,15,0.13333333333333333,12,0.8,0,2,1,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,CONSISTENTLY_WRONG
263,1,3,0,15,0.0,11,0.7333333333333333,0,2,0,2,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,CONSISTENTLY_WRONG
264,2,2,9,15,0.6,9,0.6,1,2,1,2,1,2,1,1,0,1,0,1,0,2,1,1,0,2,1,2,1,2,1,1,0,2,1,1,0,2,1,BORDERLINE_CORRECT
265,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
266,2,3,1,15,0.06666666666666667,12,0.8,0,0,0,2,1,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
267,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
268,1,3,3,15,0.2,6,0.4,0,3,0,2,0,2,0,3,0,3,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,1,3,0,UNCERTAIN
269,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,BORDERLINE_CORRECT
270,2,2,6,15,0.4,6,0.4,1,0,0,2,1,0,0,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,3,0,2,1,2,1,UNCERTAIN
271,0,2,5,15,0.3333333333333333,9,0.6,0,2,0,2,0,2,0,1,0,0,1,0,1,2,0,2,0,2,0,2,0,2,0,2,0,0,1,0,1,0,1,UNCERTAIN
272,1,1,15,15,1.0,15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
